what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284867096375
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284867127640
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284867133265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284867330609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284867333796
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284867378921
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284867381734
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284867390750
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.activite/fr.amsuc.android.activite.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284867396500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867406453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867426671
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284867426718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284867433015
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1284867436609
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284867437359
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284867458218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284867467109
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1284867471406
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284867472171
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284867490546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284867492406
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284867518281
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284867520593
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284867525968
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.activite/fr.amsuc.android.activite.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284867534250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867553125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867587187
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284867587203
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284867592843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867609843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867683734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867690968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867984750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867998062
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867998078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284867998265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284868413718
activated,perspective,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.Perspective",1284868420156
opened,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.ThreadView",1284868423203
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.ThreadView",1284868423203
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.DeviceView",1284868425171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284868433250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284868975328
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1284868979765
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284868979781
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284868992593
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284868995343
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284868995609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284869034921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284869047531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284869050906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284869057359
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284869137046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284869139453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284869140859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284869177062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284869179375
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284869198484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284869207921
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284869220890
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284869224296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284869273859
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284869315968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284869333921
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284869361343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284869433921
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284869437015
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869479687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869481578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869503250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869503531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284869528203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284869529109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284869552687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869640515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869765984
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284869766343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869768765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869768765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869768890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869959296
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284869959718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284869971734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869997640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869997640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284869997781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870288187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870306812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870337609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870343578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870360843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870364015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870531078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870551234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870551234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870551343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870558421
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284870569515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284870581265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870605062
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870607640
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284870631859
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284870772375
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284870773750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284870775265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284870785812
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284870799171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284870800656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284870802078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284870803937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284870806421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284870824875
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284870834375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870847750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870861125
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284870861343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870885734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284870977421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871053562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871053578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871053734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871118546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871121984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871294500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871300359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871300375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871300484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871302921
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284871302937
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284871307671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871309609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871338171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871341406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871409859
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284871409906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284871442203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871443578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871445843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284871457312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284871461078
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284871540625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284871561578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871615078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871616015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871616312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871616515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871616656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871616828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871617093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871617296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284871617546
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284871618890
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284871658953
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284871703093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284871723359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284871726015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284871744640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284871749562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284871777046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871803437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871809312
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284871811406
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284871815281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871864250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284871886531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872001000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872058750
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284872058796
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284872076625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284872125593
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284872126875
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284872157875
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284872179250
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284872182515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284872214546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284872308359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284872310937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284872315625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284872389828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284872390015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284872390578
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284872399031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284872401281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284872453250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284872454812
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284872470968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872473984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872479859
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284872480031
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284872483890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872484812
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.activite/fr.amsuc.android.activite.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284872484984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872498515
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284872501046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872513546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872545578
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1284872568625
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284872571046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284872581781
