what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284898373765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284898373781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284898373921
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.menu/fr.amsuc.android.menu.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284898379718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284898388953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284898394578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284898828828
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284898828968
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284898866843
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284898887781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284898888359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284898890859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284898892203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284898893781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284898900406
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284898923937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284898944062
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284898982593
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284898989546
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284898991171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899012031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899027078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284899037312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284899038343
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899045406
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899062312
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899062640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284899064234
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284899065390
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899066203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284899071015
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899090093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899092281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899093578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284899094890
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284899095906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899101203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899107000
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284899107046
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284899111031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899112421
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899112421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899112546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899119875
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284899119875
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.menu/fr.amsuc.android.menu.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284899121593
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284899202359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284899236531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899274984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899274984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899275078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899299171
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899351906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899354859
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899356109
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1284899357812
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1284899358031
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1284899358250
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1284899358453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899358812
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1284899380500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284899382531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899399953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284899402468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284899403906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284899406062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899421906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899423281
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284899425656
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284899429984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899430968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899436859
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284899436875
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.menu/fr.amsuc.android.menu.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284899440234
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284899615921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899626875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899641390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899662093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899741140
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284899741203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899753312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284899787953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284899788000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284899788000
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284899815531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899853140
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899864453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899865015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284899868484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284899873281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899894140
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899896687
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899910062
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899910484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284899914078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284899916406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284899933906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899940656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284899945687
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899952453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899953031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284899956515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284899958109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284899958531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899960046
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899965453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284899970453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284899973265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899974109
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284899974859
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284900025515
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284900060781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284900071125
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284900107781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284900147828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284900149718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284900196468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284900219781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284900233640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284900235781
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284900239000
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284900243765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284900245625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284900251859
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284900251875
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.menu/fr.amsuc.android.menu.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284900253265
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284900439406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284900450515
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284900509468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284900549296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284900621312
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284900724250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284900728515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284900880703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284900883765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284900886625
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284900886687
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284900896796
error,log,,,"No command output when running: 'am start -n fr.amsuc.android.menu/fr.amsuc.android.menu.Main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284900900484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284900911765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284901955750
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284901955781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284901957750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284902620546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284902623000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284902624625
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284902628031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284902636437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284902648218
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.properties",1284902648265
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.closeProject",1284902668640
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284902669046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284902685734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284902771625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284902773921
error,log,,,"Failed to load properties file for project 'de.vogella.android.preferences'",1284902800515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284902800625
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284902814015
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284902814187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284902878921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903095109
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284903097937
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284903127812
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284903128046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284903189484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284903200109
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284903278281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903281796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903311203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284903311265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284903311265
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284903321703
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284903322484
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284903323453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284903363515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284903474703
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284903477546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284903501671
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284903514781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903517203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903519796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903522328
error,log,,,"No command output when running: 'am start -n de.vogella.android.preferences/de.vogella.android.preferences.main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284903534765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903553843
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284903557187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903667468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903669078
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284903669171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284903696281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903701468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903702640
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284903708906
error,log,,,"No command output when running: 'am start -n de.vogella.android.preferences/de.vogella.android.preferences.main -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1284903717640
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284903745468
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284903774859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284903782234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903784093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903805421
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284903813703
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284903842296
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284903843515
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284903843828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284903845406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284903847031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284903847578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903851828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903854218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903855875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903861500
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1284903864656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903881671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284903899765
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1284903899859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284903907750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284903924843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1284903930562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284903942125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284903945343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284903947937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284903949062
